deprivation,covid,logspend,spend
42.001,1,2.564863692,13
42.001,1,2.435403577,11.42
42.001,1,2.325092257,10.23
42.001,1,2.560062066,12.94
42.001,1,2.784075333,16.18
42.001,1,2.617597909,13.7
42.001,1,2.729113945,15.32
42.001,1,2.6047787,13.53
42.001,1,2.769160523,15.95
42.001,1,2.308665928,10.06
42.001,1,2.685990993,14.67
42.001,1,2.334074889,10.32
42.001,1,2.500685687,12.19
42.001,1,2.125173862,8.37
42.001,1,2.370302029,10.7
42.001,1,2.710786373,15.04
42.001,1,2.510484125,12.31
42.001,1,2.160967341,8.68
42.001,1,2.604655014,13.53
42.001,1,2.730358676,15.34
42.001,1,2.396404764,10.98
16.103,1,3.160149977,23.57
16.103,1,3.304028409,27.22
16.103,1,2.635390232,13.95
16.103,1,3.465480624,31.99
16.103,1,3.072024627,21.59
16.103,1,3.078219038,21.72
16.103,1,3.136473163,23.02
16.103,1,3.279382342,26.56
16.103,1,3.283029958,26.66
16.103,1,3.044275807,20.99
16.103,1,2.996406816,20.01
16.103,1,3.627591373,37.62
16.103,1,3.02662037,20.63
16.103,1,3.051596754,21.15
16.103,1,3.1304867,22.89
16.103,1,3.26000934,26.05
16.103,1,3.069216879,21.53
16.103,1,3.299508413,27.1
16.103,1,3.496039668,32.98
16.103,1,2.723914875,15.24
16.103,1,3.632941202,37.82
16.103,1,3.213502711,24.87
16.103,1,2.821537011,16.8
16.103,1,3.354162065,28.62
16.103,1,3.057250326,21.27
16.103,1,2.936040512,18.84
16.103,1,3.143694752,23.19
16.103,1,3.247218363,25.72
16.103,1,3.020060717,20.49
16.103,1,3.019160332,20.47
16.103,1,3.40164053,30.01
16.103,1,3.46427463,31.95
16.103,1,3.326866379,27.85
16.103,1,3.120022163,22.65
16.103,1,3.490670424,32.81
16.103,1,3.294785682,26.97
16.103,1,3.249825672,25.79
16.103,1,3.064363403,21.42
16.103,1,2.961490275,19.33
16.103,1,3.185397636,24.18
16.103,1,3.089430568,21.96
16.103,1,3.03050762,20.71
16.103,1,3.211135665,24.81
16.103,1,2.917229258,18.49
16.103,1,3.137604287,23.05
16.103,1,3.173732127,23.9
16.103,1,3.131979279,22.92
16.103,1,3.393551146,29.77
16.103,1,2.987899023,19.84
16.103,1,3.077097643,21.7
16.103,1,3.045866256,21.03
16.103,1,2.931114811,18.75
16.103,1,3.122274081,22.7
16.103,1,3.043824124,20.99
16.103,1,3.130972365,22.9
16.103,1,3.366648466,28.98
16.103,1,3.247075953,25.72
16.103,1,3.298790577,27.08
16.103,1,3.29398681,26.95
16.103,1,3.362743,28.87
16.103,1,3.254395452,25.9
16.103,1,3.08285443,21.82
16.103,1,3.244504236,25.65
16.103,1,2.976757843,19.62
16.103,1,3.149930185,23.33
16.103,1,3.352680336,28.58
16.103,1,2.969369509,19.48
16.103,1,3.017073582,20.43
16.103,1,2.846163792,17.22
16.103,1,2.984187895,19.77
16.103,1,2.97095866,19.51
16.103,1,3.17346726,23.89
16.103,1,3.013744051,20.36
16.103,1,2.955317751,19.21
16.103,1,3.020254933,20.5
16.103,1,2.878552367,17.79
16.103,1,3.169420702,23.79
16.103,1,3.132146785,22.92
16.103,1,2.813246091,16.66
16.103,1,2.974411853,19.58
16.103,1,3.027692213,20.65
16.103,1,3.251435497,25.83
16.103,1,2.992452428,19.93
16.103,1,2.907092358,18.3
16.103,1,3.177904165,24
16.103,1,3.071303317,21.57
16.103,1,3.202928746,24.6
16.103,1,3.188888048,24.26
16.103,1,2.969327045,19.48
16.103,1,3.565325587,35.35
16.103,1,2.938779024,18.89
16.103,1,3.100435868,22.21
16.103,1,3.031269445,20.72
16.103,1,3.203198849,24.61
16.103,1,3.142466523,23.16
16.103,1,3.148462724,23.3
16.103,1,3.133138359,22.95
16.103,1,3.208117574,24.73
16.103,1,3.506770866,33.34
16.103,1,3.137523586,23.05
36.189,1,2.758226663,15.77
36.189,1,2.982760302,19.74
36.189,1,2.550171039,12.81
36.189,1,2.527766174,12.53
36.189,1,2.477548461,11.91
36.189,1,2.459308034,11.7
36.189,1,2.533435088,12.6
36.189,1,2.557926252,12.91
36.189,1,2.769701077,15.95
36.189,1,2.734113388,15.4
36.189,1,2.75756485,15.76
36.189,1,2.594867287,13.39
36.189,1,2.43644903,11.43
36.189,1,2.731495512,15.36
36.189,1,2.646590104,14.11
36.189,1,2.865703761,17.56
36.189,1,2.483305072,11.98
36.189,1,2.334668403,10.33
36.189,1,2.790525684,16.29
36.189,1,2.603119852,13.51
36.189,1,2.373330501,10.73
36.189,1,2.696575035,14.83
36.189,1,2.21538586,9.16
36.189,1,2.828479163,16.92
36.189,1,2.086122078,8.05
36.189,1,2.591631299,13.35
36.189,1,2.526031696,12.5
36.189,1,2.505189408,12.25
36.189,1,2.230821542,9.31
36.189,1,2.255032215,9.54
36.189,1,2.407565894,11.11
36.189,1,2.241270222,9.41
36.189,1,2.664262107,14.36
36.189,1,2.50091894,12.19
36.189,1,2.525883172,12.5
36.189,1,2.567293756,13.03
36.189,1,2.415756367,11.2
36.189,1,2.483689294,11.99
36.189,1,2.505368007,12.25
36.189,1,2.824000761,16.84
36.189,1,2.389233077,10.91
36.189,1,2.609031952,13.59
36.189,1,2.359370332,10.58
36.189,1,2.932752906,18.78
36.189,1,2.591019134,13.34
36.189,1,2.559843993,12.93
36.189,1,2.283493526,9.81
36.189,1,2.722180461,15.21
36.189,1,2.594284419,13.39
36.189,1,2.705841868,14.97
36.189,1,2.239571866,9.39
36.189,1,2.316875885,10.14
36.189,1,2.871502187,17.66
36.189,1,2.727673104,15.3
36.189,1,2.803385528,16.5
36.189,1,2.496503679,12.14
36.189,1,2.755167524,15.72
36.189,1,2.438900685,11.46
36.189,1,2.588693735,13.31
36.189,1,2.631782861,13.9
36.189,1,2.546696192,12.76
36.189,1,2.563256593,12.98
36.189,1,2.557115702,12.9
36.189,1,2.615345519,13.67
36.189,1,2.541779659,12.7
36.189,1,2.297392266,9.95
36.189,1,2.542108982,12.71
36.189,1,2.406371244,11.09
36.189,1,2.453879665,11.63
36.189,1,2.396321186,10.98
36.189,1,2.457163175,11.67
36.189,1,2.659264815,14.29
36.189,1,2.28305827,9.81
36.189,1,2.398435413,11.01
36.189,1,2.303103617,10.01
36.189,1,2.686589384,14.68
36.189,1,2.459225332,11.7
36.189,1,2.416171808,11.2
36.189,1,2.20257478,9.05
36.189,1,2.818175513,16.75
36.189,1,2.464076755,11.75
36.189,1,2.086879072,8.06
36.189,1,2.573930988,13.12
36.189,1,2.332115933,10.3
36.189,1,2.61586177,13.68
36.189,1,2.745583537,15.57
36.189,1,2.333893252,10.32
36.189,1,3.000312806,20.09
36.189,1,2.698600332,14.86
36.189,1,2.644292028,14.07
36.189,1,2.51209654,12.33
36.189,1,2.520203549,12.43
36.189,1,2.584657388,13.26
36.189,1,2.387789699,10.89
36.189,1,2.618664442,13.72
36.189,1,2.531427453,12.57
36.189,1,2.610333413,13.6
36.189,1,2.507580102,12.28
36.189,1,2.237882271,9.37
36.189,1,2.605752579,13.54
24.839,1,2.886189729,17.92
24.839,1,2.353044097,10.52
24.839,1,2.953506373,19.17
24.839,1,2.487467423,12.03
24.839,1,3.030679551,20.71
24.839,1,2.690290929,14.74
24.839,1,2.68732552,14.69
24.839,1,2.718520664,15.16
24.839,1,3.001633925,20.12
24.839,1,3.015061773,20.39
24.839,1,2.778119622,16.09
24.839,1,2.748752877,15.62
24.839,1,2.847849526,17.25
24.839,1,3.100369519,22.21
24.839,1,2.725749529,15.27
24.839,1,2.760440851,15.81
24.839,1,3.372753008,29.16
24.839,1,2.841819545,17.15
24.839,1,3.072465387,21.6
24.839,1,2.552034925,12.83
24.839,1,2.942901373,18.97
24.839,1,2.900057765,18.18
24.839,1,2.495189387,12.12
24.839,1,2.703620581,14.93
24.839,1,2.676411558,14.53
24.839,1,2.878044607,17.78
24.839,1,2.924085496,18.62
24.839,1,2.745918899,15.58
24.839,1,3.020445288,20.5
24.839,1,2.529210458,12.54
24.839,1,3.01642379,20.42
24.839,1,2.64788375,14.12
24.839,1,2.730776897,15.34
24.839,1,2.922421525,18.59
24.839,1,2.681328513,14.6
24.839,1,2.647662013,14.12
24.839,1,2.846761939,17.23
24.839,1,2.359397267,10.58
24.839,1,2.712259065,15.06
24.839,1,2.805131895,16.53
24.839,1,2.804050262,16.51
24.839,1,2.589306781,13.32
24.839,1,2.786239964,16.22
24.839,1,2.953842567,19.18
24.839,1,2.787776675,16.24
24.839,1,3.0390182,20.88
24.839,1,3.226746629,25.2
24.839,1,2.747363143,15.6
24.839,1,2.963642076,19.37
24.839,1,2.802166615,16.48
24.839,1,3.052187035,21.16
24.839,1,2.950247225,19.11
24.839,1,2.401667323,11.04
24.839,1,2.770506076,15.97
24.839,1,2.552190954,12.84
24.839,1,2.701482337,14.9
24.839,1,2.771487644,15.98
24.839,1,2.739743283,15.48
24.839,1,2.613730287,13.65
24.839,1,2.890929273,18.01
24.839,1,2.906927558,18.3
24.839,1,2.861718425,17.49
24.839,1,2.783323676,16.17
24.839,1,3.007960447,20.25
24.839,1,2.791602065,16.31
24.839,1,2.836248831,17.05
24.839,1,2.4843448,11.99
24.839,1,2.758528236,15.78
24.839,1,2.795009481,16.36
24.839,1,3.092687643,22.04
24.839,1,2.857126703,17.41
24.839,1,3.159560352,23.56
24.839,1,2.458078682,11.68
24.839,1,2.512871832,12.34
24.839,1,2.923347018,18.6
24.839,1,2.228561414,9.29
24.839,1,2.66279412,14.34
24.839,1,2.891824958,18.03
24.839,1,2.832677617,16.99
24.839,1,3.024885526,20.59
24.839,1,2.291560312,9.89
24.839,1,3.133562687,22.96
24.839,1,2.567001366,13.03
24.839,1,2.510383777,12.31
24.839,1,2.880430359,17.82
24.839,1,2.959753759,19.29
24.839,1,2.694929191,14.8
24.839,1,2.868825668,17.62
24.839,1,3.057644138,21.28
24.839,1,2.973029541,19.55
24.839,1,3.174766575,23.92
24.839,1,2.65899232,14.28
24.839,1,2.664052505,14.35
24.839,1,2.81863891,16.75
24.839,1,2.419710281,11.24
24.839,1,2.988343069,19.85
24.839,1,2.98565974,19.8
24.839,1,2.825448404,16.87
24.839,1,2.944691192,19
24.839,1,2.707377285,14.99
25.538,1,2.721277896,15.2
25.538,1,2.826541969,16.89
25.538,1,2.684300927,14.65
25.538,1,2.869376864,17.63
25.538,1,2.695600846,14.81
25.538,1,2.863123825,17.52
25.538,1,2.582401019,13.23
25.538,1,2.685107437,14.66
25.538,1,3.1295366,22.86
25.538,1,2.831716838,16.97
25.538,1,2.646359526,14.1
25.538,1,2.621455958,13.76
25.538,1,2.796297243,16.38
25.538,1,2.894522603,18.07
25.538,1,2.936791575,18.86
25.538,1,2.734655543,15.4
25.538,1,3.099429843,22.19
25.538,1,2.899347274,18.16
25.538,1,2.680977213,14.6
25.538,1,2.820212895,16.78
25.538,1,2.540641282,12.69
25.538,1,2.661899206,14.32
25.538,1,2.819810945,16.77
25.538,1,2.676312982,14.53
25.538,1,3.041986045,20.95
25.538,1,2.691520142,14.75
25.538,1,2.855448128,17.38
25.538,1,2.830615564,16.96
25.538,1,2.917649924,18.5
25.538,1,2.51764036,12.4
25.538,1,2.507237124,12.27
25.538,1,2.455595496,11.65
25.538,1,2.717740638,15.15
25.538,1,2.62030943,13.74
25.538,1,2.796430604,16.39
25.538,1,2.526805294,12.51
25.538,1,2.768281531,15.93
25.538,1,2.881317602,17.84
25.538,1,2.701895495,14.91
25.538,1,2.373096404,10.73
25.538,1,2.877560482,17.77
25.538,1,2.955261245,19.21
25.538,1,2.731799685,15.36
25.538,1,2.634732085,13.94
25.538,1,2.700938991,14.89
25.538,1,2.788285002,16.25
25.538,1,3.006584246,20.22
25.538,1,2.697077445,14.84
25.538,1,2.790250066,16.29
25.538,1,2.950635833,19.12
25.538,1,2.680338205,14.59
25.538,1,2.701167978,14.9
25.538,1,2.914539585,18.44
25.538,1,2.612512075,13.63
25.538,1,2.808703806,16.59
25.538,1,2.8815473,17.84
25.538,1,2.797362293,16.4
25.538,1,2.873777444,17.7
25.538,1,2.495320196,12.13
25.538,1,2.701180088,14.9
25.538,1,2.501405355,12.2
25.538,1,2.779957423,16.12
25.538,1,2.864394133,17.54
25.538,1,3.015110816,20.39
25.538,1,2.66645315,14.39
25.538,1,2.528236464,12.53
25.538,1,2.863877107,17.53
25.538,1,2.834023719,17.01
25.538,1,2.591582945,13.35
25.538,1,2.864104626,17.53
25.538,1,2.976640543,19.62
25.538,1,3.090348397,21.98
25.538,1,2.84805917,17.25
25.538,1,2.932615788,18.78
25.538,1,2.693616243,14.79
25.538,1,2.476445687,11.9
25.538,1,3.031757983,20.73
25.538,1,2.727132812,15.29
25.538,1,2.908828755,18.34
25.538,1,2.967662285,19.45
25.538,1,2.54873758,12.79
25.538,1,2.817162839,16.73
25.538,1,3.0786734,21.73
25.538,1,2.848983267,17.27
25.538,1,2.764302803,15.87
25.538,1,2.882383996,17.86
25.538,1,3.228939608,25.25
25.538,1,2.750536418,15.65
25.538,1,2.642251171,14.04
25.538,1,2.944942124,19.01
25.538,1,2.10574213,8.21
25.538,1,2.5642898,12.99
25.538,1,2.606943746,13.56
25.538,1,2.80451901,16.52
25.538,1,3.098063879,22.16
25.538,1,2.70798063,15
25.538,1,2.843068243,17.17
25.538,1,2.712107953,15.06
25.538,1,2.718884288,15.16
25.538,1,2.671975868,14.47
32.154,1,2.268088761,9.66
32.154,1,2.77054772,15.97
32.154,1,2.737921365,15.45
32.154,1,2.430234791,11.36
32.154,1,2.363729374,10.63
32.154,1,2.287155655,9.85
32.154,1,2.713090155,15.08
32.154,1,2.497404761,12.15
32.154,1,2.901206653,18.2
32.154,1,2.873111776,17.69
32.154,1,2.600652817,13.47
32.154,1,2.534121288,12.61
32.154,1,2.814545972,16.69
32.154,1,2.725625687,15.27
32.154,1,2.696692624,14.83
32.154,1,3.017696065,20.44
32.154,1,2.313351505,10.11
32.154,1,2.516585507,12.39
32.154,1,2.30524667,10.03
32.154,1,2.338297736,10.36
32.154,1,2.750611893,15.65
32.154,1,2.737428346,15.45
32.154,1,2.620798718,13.75
32.154,1,2.359296845,10.58
32.154,1,2.661519337,14.32
32.154,1,2.15191731,8.6
32.154,1,2.358295549,10.57
32.154,1,2.55731192,12.9
32.154,1,2.111714196,8.26
32.154,1,2.671113125,14.46
32.154,1,2.380257649,10.81
32.154,1,2.909543913,18.35
32.154,1,2.374293165,10.74
32.154,1,2.428370206,11.34
32.154,1,2.540207577,12.68
32.154,1,2.630571407,13.88
32.154,1,2.700631119,14.89
32.154,1,2.651988549,14.18
32.154,1,2.281584674,9.79
32.154,1,2.441852004,11.49
32.154,1,2.658600419,14.28
32.154,1,2.548899416,12.79
32.154,1,2.804539429,16.52
32.154,1,2.462977219,11.74
32.154,1,2.74303251,15.53
32.154,1,2.31132199,10.09
32.154,1,2.600120726,13.47
32.154,1,2.377884628,10.78
32.154,1,2.678005495,14.56
32.154,1,2.547537201,12.78
32.154,1,2.497983906,12.16
32.154,1,2.570407745,13.07
32.154,1,2.58438536,13.26
32.154,1,2.387317418,10.88
32.154,1,2.840288723,17.12
32.154,1,2.768163952,15.93
32.154,1,2.862026881,17.5
32.154,1,2.482717477,11.97
32.154,1,2.657116917,14.26
32.154,1,2.789253371,16.27
32.154,1,2.69099054,14.75
32.154,1,2.70883092,15.01
32.154,1,2.581666403,13.22
32.154,1,2.389925983,10.91
32.154,1,2.450038838,11.59
32.154,1,2.790682684,16.29
32.154,1,2.408524849,11.12
32.154,1,2.763422245,15.85
32.154,1,2.729985682,15.33
32.154,1,2.876775932,17.76
32.154,1,2.517079334,12.39
32.154,1,2.639948834,14.01
32.154,1,2.91160957,18.39
32.154,1,2.58347518,13.24
32.154,1,2.098062125,8.15
32.154,1,2.473420306,11.86
32.154,1,2.796110314,16.38
32.154,1,2.884842153,17.9
32.154,1,2.682365843,14.62
32.154,1,2.570445895,13.07
32.154,1,2.553391903,12.85
32.154,1,2.389175071,10.9
32.154,1,2.814423945,16.68
32.154,1,2.649491964,14.15
32.154,1,2.54225893,12.71
32.154,1,3.105493328,22.32
32.154,1,2.577739125,13.17
32.154,1,3.016395645,20.42
32.154,1,2.471653366,11.84
32.154,1,2.467088951,11.79
32.154,1,2.793843015,16.34
32.154,1,2.724473652,15.25
32.154,1,2.749029775,15.63
32.154,1,2.858479113,17.43
32.154,1,2.862477785,17.5
32.154,1,3.141836012,23.15
32.154,1,2.359435465,10.58
32.154,1,2.598366077,13.44
32.154,1,2.577115888,13.16
32.154,1,2.855299096,17.38
33.19,1,2.702850739,14.92
33.19,1,2.707779173,15
33.19,1,2.720802481,15.19
33.19,1,2.812094405,16.64
33.19,1,2.730980422,15.35
33.19,1,2.463092069,11.74
33.19,1,2.626501275,13.83
33.19,1,2.606381978,13.55
33.19,1,2.403736615,11.06
33.19,1,2.810573213,16.62
33.19,1,2.468108528,11.8
33.19,1,3.05552953,21.23
33.19,1,3.027048172,20.64
33.19,1,2.782372344,16.16
33.19,1,2.725418368,15.26
33.19,1,2.469101646,11.81
33.19,1,2.711289924,15.05
33.19,1,2.391328233,10.93
33.19,1,2.558498017,12.92
33.19,1,2.968906967,19.47
33.19,1,2.336535126,10.35
33.19,1,2.990256742,19.89
33.19,1,2.724074149,15.24
33.19,1,2.446637651,11.55
33.19,1,2.688540132,14.71
33.19,1,2.628003911,13.85
33.19,1,2.5357546,12.63
33.19,1,2.252321835,9.51
33.19,1,2.561746002,12.96
33.19,1,2.686567965,14.68
33.19,1,2.653720429,14.21
33.19,1,2.552391631,12.84
33.19,1,3.01750805,20.44
33.19,1,2.354147183,10.53
33.19,1,2.353443164,10.52
33.19,1,2.288497102,9.86
33.19,1,2.791115382,16.3
33.19,1,2.589453534,13.32
33.19,1,2.579751323,13.19
33.19,1,2.715067246,15.11
33.19,1,2.756497455,15.74
33.19,1,2.870485168,17.65
33.19,1,2.483049457,11.98
33.19,1,2.258611326,9.57
33.19,1,2.274286441,9.72
33.19,1,2.796531227,16.39
33.19,1,2.321334279,10.19
33.19,1,2.409840265,11.13
33.19,1,2.376809812,10.77
33.19,1,2.473862666,11.87
33.19,1,2.842698155,17.16
33.19,1,2.739373083,15.48
33.19,1,2.499576075,12.18
33.19,1,2.254740943,9.53
33.19,1,2.713697246,15.08
33.19,1,2.555814075,12.88
33.19,1,2.632559944,13.91
33.19,1,2.735895111,15.42
33.19,1,2.258781016,9.57
33.19,1,2.479204553,11.93
33.19,1,2.563055816,12.98
33.19,1,2.582193588,13.23
33.19,1,2.403898389,11.07
33.19,1,2.513029397,12.34
33.19,1,2.8845634,17.9
33.19,1,2.633408201,13.92
33.19,1,2.682997334,14.63
33.19,1,2.476837181,11.9
33.19,1,2.748204459,15.61
33.19,1,2.338369189,10.36
33.19,1,2.526182127,12.51
33.19,1,2.67960733,14.58
33.19,1,2.728773479,15.31
33.19,1,2.41987455,11.24
33.19,1,2.584520549,13.26
33.19,1,2.600676388,13.47
33.19,1,2.630306898,13.88
33.19,1,2.558974473,12.92
33.19,1,2.631761808,13.9
33.19,1,3.018047215,20.45
33.19,1,2.350365682,10.49
33.19,1,2.230992034,9.31
33.19,1,2.474658794,11.88
33.19,1,2.727959393,15.3
33.19,1,2.282014289,9.8
33.19,1,2.163513718,8.7
33.19,1,2.760514066,15.81
33.19,1,2.720452883,15.19
33.19,1,2.543432519,12.72
33.19,1,2.338562103,10.37
33.19,1,2.590372994,13.33
33.19,1,2.732430501,15.37
33.19,1,2.689737485,14.73
33.19,1,2.594008842,13.38
33.19,1,2.472189859,11.85
33.19,1,2.48136548,11.96
33.19,1,2.657314561,14.26
33.19,1,2.364812929,10.64
33.19,1,2.491864479,12.08
33.19,1,2.549862485,12.81
60.517,1,2.09911522,8.16
60.517,1,2.245972423,9.45
60.517,1,2.283187608,9.81
60.517,1,2.375355727,10.75
60.517,1,2.29936422,9.97
60.517,1,2.500298716,12.19
60.517,1,2.421741207,11.27
60.517,1,2.354686525,10.53
60.517,1,2.826452146,16.89
60.517,1,2.666166861,14.38
60.517,1,2.269191897,9.67
60.517,1,2.56516753,13
60.517,1,2.515460748,12.37
60.517,1,2.56774504,13.04
60.517,1,2.403283932,11.06
60.517,1,2.273283088,9.71
60.517,1,2.893540963,18.06
60.517,1,2.776821124,16.07
60.517,1,2.449617539,11.58
60.517,1,2.429913467,11.36
60.517,1,2.229628072,9.3
60.517,1,2.413880516,11.18
60.517,1,2.560286155,12.94
60.517,1,2.486719522,12.02
60.517,1,2.640544498,14.02
60.517,1,2.493629404,12.11
60.517,1,2.118344386,8.32
60.517,1,2.671073803,14.46
60.517,1,2.146622726,8.56
60.517,1,2.748359387,15.62
60.517,1,2.492035673,12.09
60.517,1,2.524287797,12.48
60.517,1,2.601075341,13.48
60.517,1,2.22243284,9.23
60.517,1,2.452461439,11.62
60.517,1,2.197541209,9
60.517,1,2.537386396,12.65
60.517,1,2.484864511,12
60.517,1,2.569474638,13.06
60.517,1,2.489818109,12.06
60.517,1,2.614068095,13.65
60.517,1,2.760022563,15.8
60.517,1,2.395007138,10.97
60.517,1,2.366467371,10.66
60.517,1,2.46319255,11.74
60.517,1,2.646508507,14.1
60.517,1,2.95826323,19.26
60.517,1,2.87114125,17.66
60.517,1,2.141849259,8.52
60.517,1,2.487651733,12.03
60.517,1,2.243348344,9.42
60.517,1,2.467853256,11.8
60.517,1,2.727887822,15.3
60.517,1,2.730937766,15.35
60.517,1,2.565717234,13.01
60.517,1,2.382809589,10.84
60.517,1,2.611366411,13.62
60.517,1,2.364305171,10.64
60.517,1,2.437315921,11.44
60.517,1,2.304821249,10.02
60.517,1,2.259525953,9.58
60.517,1,2.673442008,14.49
60.517,1,2.550933381,12.82
60.517,1,2.543105185,12.72
60.517,1,2.725495213,15.26
60.517,1,2.632082133,13.9
60.517,1,2.053373701,7.79
60.517,1,2.621956878,13.76
60.517,1,2.670812158,14.45
60.517,1,2.719644793,15.17
60.517,1,2.398914861,11.01
60.517,1,2.732360086,15.37
60.517,1,2.535303001,12.62
60.517,1,2.785078418,16.2
60.517,1,2.315875498,10.13
60.517,1,2.408258618,11.11
60.517,1,2.813820345,16.67
60.517,1,2.363507839,10.63
60.517,1,2.235903875,9.35
60.517,1,2.367651455,10.67
60.517,1,2.454084596,11.64
60.517,1,2.38280965,10.84
60.517,1,2.606550782,13.55
60.517,1,2.513089358,12.34
60.517,1,2.584332362,13.25
60.517,1,2.383440193,10.84
60.517,1,2.753400678,15.7
60.517,1,2.141139729,8.51
60.517,1,2.451921216,11.61
60.517,1,2.677536749,14.55
60.517,1,2.355956827,10.55
60.517,1,2.65896294,14.28
60.517,1,2.441584844,11.49
60.517,1,2.553244851,12.85
60.517,1,2.234454089,9.34
60.517,1,2.684884187,14.66
60.517,1,2.658314836,14.27
60.517,1,2.958094292,19.26
60.517,1,2.389167191,10.9
60.517,1,2.246682709,9.46
32.747,1,2.70180654,14.91
32.747,1,2.410664609,11.14
32.747,1,2.629156175,13.86
32.747,1,2.759837495,15.8
32.747,1,2.358454226,10.57
32.747,1,2.652451708,14.19
32.747,1,2.679348208,14.58
32.747,1,2.696458771,14.83
32.747,1,2.592914037,13.37
32.747,1,2.666261487,14.39
32.747,1,2.360778846,10.6
32.747,1,2.448636199,11.57
32.747,1,2.92171927,18.57
32.747,1,2.687310142,14.69
32.747,1,2.54527768,12.75
32.747,1,2.538811551,12.66
32.747,1,2.425569499,11.31
32.747,1,2.97257504,19.54
32.747,1,2.939688663,18.91
32.747,1,2.595358646,13.4
32.747,1,2.674210745,14.5
32.747,1,2.748469079,15.62
32.747,1,2.44061493,11.48
32.747,1,2.432319036,11.39
32.747,1,2.65279725,14.19
32.747,1,2.631036613,13.89
32.747,1,2.548986185,12.79
32.747,1,2.832193297,16.98
32.747,1,2.541170826,12.69
32.747,1,2.798280959,16.42
32.747,1,2.534115349,12.61
32.747,1,2.81857929,16.75
32.747,1,2.24378669,9.43
32.747,1,2.536954841,12.64
32.747,1,2.796800911,16.39
32.747,1,2.759084226,15.79
32.747,1,2.490076796,12.06
32.747,1,2.785654984,16.21
32.747,1,2.43316719,11.39
32.747,1,2.457989815,11.68
32.747,1,2.914063896,18.43
32.747,1,3.050558292,21.13
32.747,1,2.825548392,16.87
32.747,1,2.318149988,10.16
32.747,1,2.777870585,16.08
32.747,1,2.568467377,13.05
32.747,1,2.753099222,15.69
32.747,1,3.119258733,22.63
32.747,1,2.529058495,12.54
32.747,1,2.739995793,15.49
32.747,1,2.71192397,15.06
32.747,1,2.603024828,13.5
32.747,1,2.444483683,11.52
32.747,1,2.668096822,14.41
32.747,1,2.584335976,13.25
32.747,1,2.389039422,10.9
32.747,1,2.878073584,17.78
32.747,1,2.446030913,11.54
32.747,1,2.646902062,14.11
32.747,1,2.986294084,19.81
32.747,1,2.948637033,19.08
32.747,1,2.675112426,14.51
32.747,1,2.456944482,11.67
32.747,1,2.670842452,14.45
32.747,1,2.403924038,11.07
32.747,1,2.434887455,11.41
32.747,1,2.407683682,11.11
32.747,1,2.53713887,12.64
32.747,1,2.841506268,17.14
32.747,1,2.596935356,13.42
32.747,1,2.505641528,12.25
32.747,1,2.546017599,12.76
32.747,1,2.553056397,12.85
32.747,1,2.865887779,17.56
32.747,1,2.460914732,11.72
32.747,1,2.702470155,14.92
32.747,1,2.536680924,12.64
32.747,1,2.943342415,18.98
32.747,1,2.26909307,9.67
32.747,1,2.716287663,15.12
32.747,1,2.497050149,12.15
32.747,1,2.84220382,17.15
32.747,1,2.366661971,10.66
32.747,1,2.702269634,14.91
32.747,1,2.50053489,12.19
32.747,1,2.745599018,15.57
32.747,1,2.221139375,9.22
32.747,1,2.585960715,13.28
32.747,1,2.674187312,14.5
32.747,1,2.612555691,13.63
32.747,1,2.507622948,12.28
32.747,1,2.21182519,9.13
32.747,1,2.85804278,17.43
32.747,1,2.75087798,15.66
32.747,1,2.926616963,18.66
32.747,1,2.343652069,10.42
32.747,1,2.545800583,12.75
32.747,1,2.617883093,13.71
32.747,1,2.461831931,11.73
32.747,1,2.770123535,15.96
40.263,1,2.432296084,11.38
40.263,1,2.423081266,11.28
40.263,1,2.4812759,11.96
40.263,1,2.655642935,14.23
40.263,1,2.671203837,14.46
40.263,1,2.29971201,9.97
40.263,1,2.804586259,16.52
40.263,1,2.293951535,9.91
40.263,1,2.453554495,11.63
40.263,1,2.429864569,11.36
40.263,1,2.403574328,11.06
40.263,1,2.776394992,16.06
40.263,1,2.207471846,9.09
40.263,1,2.422396245,11.27
40.263,1,2.796571464,16.39
40.263,1,2.610871793,13.61
40.263,1,2.485746388,12.01
40.263,1,2.376655487,10.77
40.263,1,2.633586765,13.92
40.263,1,2.602315996,13.49
40.263,1,2.521220454,12.44
40.263,1,2.302637426,10
40.263,1,2.522306406,12.46
40.263,1,2.282538907,9.8
40.263,1,2.929908998,18.73
40.263,1,2.102497586,8.19
40.263,1,2.599392393,13.46
40.263,1,2.536908117,12.64
40.263,1,2.675867893,14.52
40.263,1,2.765189373,15.88
40.263,1,2.512272136,12.33
40.263,1,2.256814122,9.55
40.263,1,2.685669752,14.67
40.263,1,2.238677892,9.38
40.263,1,2.774814414,16.04
40.263,1,2.791950677,16.31
40.263,1,2.575382198,13.14
40.263,1,2.811994105,16.64
40.263,1,2.77154501,15.98
40.263,1,2.452779085,11.62
40.263,1,2.687738995,14.7
40.263,1,2.700754412,14.89
40.263,1,2.751005574,15.66
40.263,1,2.790014021,16.28
40.263,1,2.232878814,9.33
40.263,1,2.409840262,11.13
40.263,1,2.982559824,19.74
40.263,1,2.30783036,10.05
40.263,1,2.280897531,9.79
40.263,1,2.538635621,12.66
40.263,1,2.22194002,9.23
40.263,1,2.605736326,13.54
40.263,1,2.565104548,13
40.263,1,2.869228985,17.62
